x,theta,dx,dtheta,t
-0.00805156893956006,0.17485046210728,-0.00506741063692496,-0.168987479023364,2.89
-0.00810189550459667,0.17316163639119,-0.00499735695702076,-0.168778975602624,2.9
-0.00815152400280538,0.171474944490151,-0.00492750268054941,-0.168563650506141,2.91
-0.00820045635421867,0.169790453845129,-0.00485785540066885,-0.168341508129347,2.92
-0.00824869449547588,0.168108231263429,-0.00478842182166609,-0.168112561141358,2.93
-0.00829624037982321,0.166428342918701,-0.00471920775895722,-0.167876830484972,2.94
-0.00834309597711371,0.164750854350937,-0.00465021813908741,-0.167634345376668,2.95
-0.00838926327380726,0.163075830466471,-0.00458145699973088,-0.167385143306608,2.96
-0.00843474427297064,0.16140333553798,-0.00451292748969096,-0.167129270038637,2.97
-0.00847954099427744,0.159733433204483,-0.00444463186890003,-0.16686677961028,2.98
-0.00852365547400812,0.158066186471343,-0.00437657150841956,-0.166597734332745,2.99
-0.00856708976505,0.156401657710264,-0.00430874689044008,-0.166322204790924,3
-0.00860984593689724,0.154739908659294,-0.0042411576082812,-0.166040269843387,3.01
-0.00865192607565086,0.15308100042282,-0.00417380236639161,-0.16575201662239,3.02
-0.00869333228401874,0.151424993471577,-0.00410667898034907,-0.165457540533869,3.03
-0.00873406668131559,0.149771947642638,-0.00403978437686042,-0.165156945257443,3.04
-0.008774131403463,0.14812192213942,-0.00397311459376157,-0.164850342746413,3.05
-0.00881352860298939,0.146474975531684,-0.0039066647800175,-0.164537853227761,3.06
-0.00885226044903005,0.144831165755531,-0.00384042919572228,-0.164219605202153,3.07
-0.00889032912732712,0.143190550113407,-0.00377440121209905,-0.163895735443936,3.08
-0.00892773684022959,0.141553185274098,-0.00370857331150001,-0.163566389001139,3.09
-0.0089644858066933,0.139919127272735,-0.00364293708740643,-0.163231719195473,3.1
-0.00900057826228094,0.13828843151079,-0.00357748324442871,-0.162891887622332,3.11
-0.00903601645916207,0.136661152756078,-0.00351220159830625,-0.162547064150791,3.12
-0.00907080266611309,0.135037345142756,-0.00344708107590758,-0.162197426923608,3.13
-0.00910493916851725,0.133417062171324,-0.00338210971523027,-0.161843162357223,3.14
-0.00913842826836466,0.131800356708626,-0.00331727466540099,-0.161484465141757,3.15
-0.00917127228425229,0.130187280987846,-0.00325256218667547,-0.161121538241015,3.16
-0.00920347282035501,0.128577879276029,-0.00318795867426954,-0.160754580921905,3.17
-0.00923501281065054,0.126972008438263,-0.00312348652094929,-0.160383389556436,3.18
-0.00926588867909298,0.125369661643682,-0.0030591762337623,-0.160007715854187,3.19
-0.00929610630046164,0.123770926432622,-0.0029950480415151,-0.159627436815865,3.2
-0.0093256713877168,0.122175888030843,-0.00293112094160193,-0.159242440675417,3.21
-0.00935458949199983,0.120584629349522,-0.00286741270000475,-0.158852626900031,3.22
-0.00938286600263307,0.118997230985261,-0.00280393985129326,-0.158457906190138,3.23
-0.00941050614711994,0.117413771220077,-0.00274071769862485,-0.158058200479411,3.24
-0.00943751499114486,0.115834326021412,-0.00267776031374466,-0.157653442934763,3.25
-0.00946389743857326,0.114258969042127,-0.00261508053698553,-0.157243577956349,3.26
-0.00948965823145165,0.112687771620503,-0.00255268997726804,-0.156828561177566,3.27
-0.00951480195000751,0.111120802780241,-0.00249059901210048,-0.156408359465053,3.28
-0.00953933301264939,0.109558129230464,-0.00242881678757886,-0.15598295091869,3.29
-0.00956325567596685,0.107999815365716,-0.00236735121838691,-0.155552324871599,3.3
-0.00958657403473047,0.106445923265958,-0.00230620898779609,-0.155116481890143,3.31
-0.00960929202189189,0.104896512696576,-0.00224539554766557,-0.154675433773927,3.32
-0.00963141340858374,0.103351641108374,-0.00218491511844225,-0.154229203555798,3.33
-0.00965294180411969,0.101811363637576,-0.00212477068916075,-0.153777825501843,3.34
-0.00967388065599446,0.100275733105828,-0.00206496401744341,-0.153321345111393,3.35
-0.00969423324988376,0.0987448000201953,-0.00200549562950028,-0.15285981911702,3.36
-0.00971400270964436,0.0972186125731651,-0.00194636482012915,-0.152393315484535,3.37
-0.00973319199731405,0.0956972166426439,-0.00188756965271552,-0.151921913412994,3.38
-0.00975180391311162,0.0941806557919591,-0.00182910695923261,-0.151445703334693,3.39
-0.00976984109543694,0.0926689712698587,-0.00177097234024137,-0.150964786915169,3.4
-0.00978730602087085,0.091162202010511,-0.00171316016489045,-0.150479277053203,3.41
-0.00980420100417527,0.0896603846335051,-0.00165566357091626,-0.149989297880815,3.42
-0.00982052819829312,0.0881635534438501,-0.00159847446464288,-0.149494984763268,3.43
-0.00983628959434833,0.0866717404319762,-0.00154158352098216,-0.148996484299067,3.44
-0.00985148702164591,0.0851849752737336,-0.00148498018343363,-0.148493954319956,3.45
-0.00986612214767186,0.0837032853303934,-0.00142865266408457,-0.147987563890924,3.46
-0.0098801964780932,0.0822266956486468,-0.00137258794360998,-0.147477493310199,3.47
-0.00989371135675801,0.080755228960606,-0.00131677177127256,-0.146963934109253,3.48
-0.00990666796569537,0.0792889056838033,-0.00126118866492274,-0.146447089052798,3.49
-0.00991906732511541,0.0778277439211916,-0.00120582191099868,-0.145927172138787,3.5
-0.00993091029340927,0.0763717594611444,-0.00115065356452626,-0.145404408598416,3.51
-0.00994219756714912,0.0749209657774556,-0.00109566444911907,-0.144879034896123,3.52
-0.00995292968108818,0.0734753740293396,-0.00104083415697842,-0.144351298729586,3.53
-0.00996310700816066,0.0720349930614315,-0.000986141048893369,-0.143821459029724,3.54
-0.00997272975948183,0.0705998294037866,-0.000931562254240656,-0.143289785960702,3.55
-0.00998179798434798,0.0691698872718809,-0.000877073670984773,-0.142756560919921,3.56
-0.00999031157023641,0.0677451685666108,-0.000822649965677913,-0.142222076538027,3.57
-0.00999827025794667,0.0663256732222124,-0.000768267702783252,-0.141686606130822,3.58
-0.0100056759443316,0.0649114357216174,-0.000714115365713189,-0.141148356664505,3.59
-0.0100125339973907,0.0635025213946435,-0.000660314365376002,-0.140606198826691,3.6
-0.0100188497623136,0.062098987188434,-0.000606861582776988,-0.140060220051131,3.61
-0.0100246284177156,0.0607008878913881,-0.000553754028770839,-0.139510505771019,3.62
-0.0100298749756388,0.0593082761331606,-0.000500988844061659,-0.138957139418996,3.63
-0.0100345942815513,0.0579212023846621,-0.000448563299202946,-0.138400202427142,3.64
-0.0100387910143476,0.0565397149580587,-0.00039647479459761,-0.137839774226985,3.65
-0.0100424696863483,0.0551638600067723,-0.000344720860497957,-0.137275932249493,3.66
-0.0100456346433004,0.0537936815254807,-0.000293299157005703,-0.13670875192508,3.67
-0.0100482900643773,0.0524292213501169,-0.000242207474071961,-0.136138306683602,3.68
-0.0100504399621783,0.0510705191578703,-0.000191443731497254,-0.135564667954359,3.69
-0.0100520881827292,0.0497176124671852,-0.000141005978931501,-0.134987905166096,3.7
-0.0100532384054823,0.0483705366377623,-9.09E-05,-0.134408085746999,3.71
-0.0100538941433157,0.0470293248705575,-4.11E-05,-0.133825275124701,3.72
-0.0100540587425341,0.0456940082077828,8.37E-06,-0.133239536726274,3.73
-0.0100537353828684,0.0443646155329054,5.75E-05,-0.132650931978238,3.74
-0.0100529270774758,0.0430411735706488,0.000106352106557382,-0.132059520306554,3.75
-0.0100516366729395,0.0417237068869916,0.00015486760485443,-0.131465359136628,3.76
-0.0100498668492694,0.0404122378891686,0.000203067129809765,-0.130868503893307,3.77
-0.0100476201199015,0.0391067868256699,0.000250951592978242,-0.130269008000885,3.78
-0.0100448988316979,0.0378073717862417,0.000298521776065303,-0.129666922883098,3.79
-0.0100417051649471,0.0365140087018854,0.000345778330926996,-0.129062297963125,3.8
-0.010038041133364,0.0352267113448585,0.000392721779569957,-0.12845518066359,3.81
-0.0100339085840895,0.0339454913286741,0.000439352514151426,-0.127845616406559,3.82
-0.0100293091976911,0.0326703581081009,0.000485670796979234,-0.127233648613542,3.83
-0.0100242444881623,0.0314013189791633,0.000531676760511812,-0.126619318705494,3.84
-0.010018715802923,0.0301383790791416,0.000577370407358185,-0.126002666102812,3.85
-0.0100127243228193,0.0288815413865716,0.000622751610277979,-0.125383728225336,3.86
-0.0100062717931051,0.0276308144684213,0.000667818652915729,-0.124762528103012,3.87
-0.00999936472047525,0.0263862563095603,0.000712563139008164,-0.124139035106409,3.88
-0.00999200796165172,0.025147906039699,0.000756984713774707,-0.123513292277045,3.89
-0.00998420572302183,0.0239157954901162,0.000801084473779653,-0.122885354882851,3.9
-0.00997596212176734,0.0226899552126787,0.000844863495253,-0.122255277502251,3.91
-0.00996728118586446,0.0214704144798414,0.000888322834090432,-0.121623114024161,3.92
-0.00995816685408381,0.0202572012846474,0.000931463525853334,-0.120988917647988,3.93
-0.00994862297599044,0.0190503423407284,0.000974286585768779,-0.120352740883635,3.94
-0.0099386533119438,0.0178498630823037,0.00101679300872954,-0.119714635551494,3.95
-0.00992826153309779,0.0166557876641813,0.00105898376929409,-0.119074652782451,3.96
-0.0099174512214007,0.0154681389617571,0.00110085982168658,-0.118432843017885,3.97
-0.00990622586959528,0.0142869385710152,0.00114242209979686,-0.117789256009667,3.98
-0.00989458888121868,0.0131122068085281,0.00118367151718049,-0.117143940820159,3.99
-0.00988254357060246,0.0119439627114564,0.00122460896705871,-0.116496945822218,4
-0.00987009316287263,0.0107822240375488,0.00126523532231846,-0.115848318699192,4.01
-0.0098572407939496,0.00962700726514216,0.00130555143551237,-0.115198106444922,4.02
-0.00984398951054821,0.00847832759316193,0.00134555813885877,-0.11454635536374,4.03
-0.00983034227017772,0.00733619894112135,0.00138525624424167,-0.113893111070474,4.04
-0.00981630194114182,0.00620063394912199,0.0014246465432108,-0.11323841849044,4.05
-0.0098018713025386,0.0050716439778535,0.00146372980698156,-0.11258232185945,4.06
-0.0097870530442606,0.00394923910859407,0.00150250678643506,-0.111924864723807,4.07
-0.00977184976699476,0.00283342814320975,0.0015409782121181,-0.111266089940306,4.08
-0.00975626398222246,0.00172421860415493,0.00157914479424317,-0.110606039676236,4.09
-0.00974029811221948,0.000621616734472114,0.00161700722268846,-0.109944755409378,4.1
-0.00972395449005603,-0.000474372502207974,0.00165456616699786,-0.109282277928003,4.11
-0.00970723535959677,-0.00156374542166624,0.00169182227638093,-0.108618647330879,4.12
-0.00969014287550073,-0.00264649961909566,0.00172877617971295,-0.107953903027263,4.13
-0.0096726791032214,-0.00372263396910078,0.0017654284855349,-0.107288083736906,4.14
-0.00965484601900669,-0.00479214862569819,0.00180177978205342,-0.10662122749005,4.15
-0.00963664608524494,-0.00585503831470161,0.00183782695687308,-0.105953337335509,4.16
-0.00961808331179684,-0.00691128208833036,0.00187356419000678,-0.105284393364123,4.17
-0.00959916163948849,-0.00796086151400168,0.00190899118287802,-0.104614428662383,4.18
-0.00957988494132776,-0.00900375915617934,0.00194410778244282,-0.103943477323062,4.19
-0.00956025702873743,-0.0100399584939263,0.0019789139061234,-0.103271573733293,4.2
-0.00954028165155508,-0.0110694439209055,0.00201340954180823,-0.102598752574567,4.21
-0.00951996249803318,-0.0120922007453791,0.00204759474785199,-0.101925048822734,4.22
-0.00949930319483903,-0.013108215190209,0.00208146965307561,-0.101250497748002,4.23
-0.0094783073070548,-0.0141174743928564,0.00211503445676622,-0.10057513491494,4.24
-0.00945697833817749,-0.0151199664053822,0.00214828942867721,-0.0998989961824741,4.25
-0.00943531973011898,-0.016115680194447,0.00218123490902818,-0.0992221177038884,4.26
-0.00941333486320598,-0.0171046056413107,0.00221387130850497,-0.0985445359268269,4.27
-0.00939102705618008,-0.0180867335418327,0.00224619910825964,-0.0978662875932922,4.28
-0.00936839956619768,-0.0190620556064721,0.00227821885991048,-0.0971874097396454,4.29
-0.00934545558883008,-0.0200305644602875,0.00230993118554202,-0.0965079396966062,4.3
-0.0093221982580634,-0.0209922536429371,0.002341336777705,-0.0958279150892533,4.31
-0.00929863064629863,-0.0219471176086783,0.0023724363994164,-0.0951473738370242,4.32
-0.0092747557643516,-0.0228951517263685,0.00240323088415943,-0.0944663541537147,4.33
-0.00925057656145301,-0.0238363522794643,0.00243372113588353,-0.0937848945474798,4.34
-0.00922609592524839,-0.0247707164660222,0.00246390812900437,-0.0931030338208328,4.35
-0.00920131668179815,-0.0256982423986978,0.00249379290840384,-0.0924208110706461,4.36
-0.00917624159557753,-0.0266189291047464,0.00252337658943006,-0.0917382656881507,4.37
-0.00915087336947663,-0.027532776526023,0.00255266035789738,-0.0910554373589363,4.38
-0.00912521464480041,-0.0284397855189821,0.0025816454700864,-0.0903723660629512,4.39
-0.00909926800126868,-0.0293399578546776,0.00261033325274392,-0.0896890920745026,4.4
-0.00907303595701609,-0.0302332962187629,0.00263872510308298,-0.0890056559622565,4.41
-0.00904652096859215,-0.0311198042114911,0.00266682248878285,-0.0883220985892375,4.42
-0.00901972543096124,-0.0319994863477149,0.00269462694798903,-0.0876384611128288,4.43
-0.00899265167750257,-0.0328723480568863,0.00272214008931325,-0.0869547849847725,4.44
-0.00896530198001022,-0.0337383956830569,0.00274936359183345,-0.0862711119511696,4.45
